valid_mcc,epoch,train_loss
-0.03349006794777615,0.0,
0.5949248657344641,0.1,0.4876441955566406
0.6023633125490965,0.2,0.24873238801956177
0.6289139519650683,0.3,0.487582266330719
0.6502569694671763,0.4,0.881263017654419
0.6456180789070642,0.5,0.5187691450119019
0.6544682213443596,0.6,0.4377499222755432
0.6557077237270392,0.7,0.4254392981529236
0.6647985703135629,0.8,0.3589405417442322
0.6570061992785049,0.9,0.5046964287757874
0.6563600670058084,1.0,0.34977808594703674
